#Wave		#Intensity
3932.979492	19547.748047
3932.265625	19287.789063
3931.552734	19234.003906
3930.838867	19450.474609
3930.125977	19525.021484
3929.412109	19508.367188
3928.698242	19640.279297
3927.984375	19518.960938
3927.270508	19789.212891
3926.555664	19431.677734
3925.841797	19786.210938
3925.127930	19489.515625
3924.413086	19607.808594
3923.698242	19715.943359
3922.983398	19766.718750
3922.268555	19567.988281
3921.553711	19261.453125
3920.838867	19494.277344
3920.124023	19454.068359
3919.408203	19626.136719
3918.693359	19690.351563
3917.977539	19663.601563
3917.261719	19586.343750
3916.545898	19418.201172
3915.830078	19788.763672
3915.114258	19543.220703
3914.398438	19671.326172
3913.681641	19462.894531
3912.965820	19365.556641
3912.249023	19510.447266
3911.533203	19440.037109
3910.816406	19981.677734
3910.099609	19329.544922
3909.382813	19555.027344
3908.665039	19622.462891
3907.948242	19800.775391
3907.231445	19794.226563
3906.513672	19649.937500
3905.795898	19650.130859
3905.078125	19499.193359
3904.361328	19580.000000
3903.642578	19560.060547
3902.924805	19785.173828
3902.207031	19922.951172
3901.489258	19527.119141
3900.770508	19789.037109
3900.051758	19816.041016
3899.333984	19732.349609
3898.615234	19987.398438
3897.896484	19823.232422
3897.177734	19642.357422
3896.458008	19692.826172
3895.739258	19739.925781
3895.020508	19793.710938
3894.300781	19971.441406
3893.581055	20078.769531
3892.861328	19814.292969
3892.142578	19730.732422
3891.421875	19831.349609
3890.702148	19573.732422
3889.982422	19677.689453
3889.262695	19818.421875
3888.541992	19972.494141
3887.821289	19775.240234
3887.101563	19598.117188
3886.380859	19782.248047
3885.660156	19789.093750
3884.939453	19424.826172
3884.217773	19799.435547
3883.497070	19926.595703
3882.775391	19940.095703
3882.054688	19976.978516
3881.333008	19576.224609
3880.611328	19877.021484
3879.889648	19957.310547
3879.167969	19680.296875
3878.446289	19747.236328
3877.724609	19934.320313
3877.001953	19624.066406
3876.280273	19537.484375
3875.557617	19958.056641
3874.834961	19764.701172
3874.112305	20088.375000
3873.389648	19978.429688
3872.666992	19841.843750
3871.944336	20015.333984
3871.220703	19838.789063
3870.498047	20375.474609
3869.774414	19892.376953
3869.050781	19702.609375
3868.328125	19995.894531
3867.604492	19902.753906
3866.879883	19583.207031
3866.156250	19972.919922
3865.432617	19956.390625
3864.708008	19969.818359
